1,0.00749903060157975
2,0.00892375946774315
3,0.00895000003907231
4,0.0176158154559283
5,0.0176847479706275
6,0.0127839591176562
7,0.0104880658467188
8,0.014167254990767
9,0.0134534923195941
10,0.00992712220481451
11,0.0103975212316807
12,0.0112113904558374
13,0.0129009468529135
14,0.00879918423126913
15,0.0100420642055497
16,0.0133063611510715
17,0.0135072471424826
18,0.0087962035482716
19,0.00974054149467363
20,0.00912360405732704
21,0.01044102550255
22,0.0072083700675365
23,0.00848155891951841
24,0.00866545519315753
25,0
26,0
27,0.00962366069029486
28,0.0103827926029718
29,0
30,0
31,0
32,0.0117565506427841
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0.00711090811975268
41,0
42,0
43,0
44,0
45,0
46,0
47,0.00755097030903173
48,0.0132673914329489
49,0.0124298815551507
50,0.0094577728299956
51,0.0109861638940723
52,0
53,0.00759265100946471
54,0
55,0.00813805769023856
56,0
57,0
58,0.0111563428453577
59,0
60,0.00836836890888015
61,0.0087941173746342
62,0.00923015645283587
63,0.0108376384381643
64,0.0111068297179449
65,0.00747161526376927
66,0
67,0.00766446589234204
68,0
69,0.0074211939306309
70,0
71,0
72,0
73,0.01221243641313
74,0.0140819436427722
75,0.0108736546804052
76,0.00830092356591994
77,0
78,0.0125844761486522
79,0.0144288517825701
80,0.00903622056154951
81,0.0147519522470312
82,0.00812366397756348
83,0
84,0
85,0.0166376089249016
86,0
87,0
88,0
89,0.0207387166277109
90,0.0160075738687657
91,0.00981925683870821
92,0
93,0.0164256083500032
94,0.0178607591921642
95,0.00973080348886413
96,0.00964770012927607
97,0.00792941086046861
98,0.0179584885427373
99,0.0163485161415142
100,0.0138976039746523
101,0.01215840361686
102,0.0301360308618799
103,0.0261390465219999
104,0.0223070854200227
105,0.0086775210257084
106,0
107,0.0112571875362494
108,0
109,0.0145664475769032
110,0.0175559904110156
111,0.0180506689514854
112,0.011306450774088
113,0.0083311005042902
114,0.0105839071366065
115,0
116,0.0101556748661118
117,0
118,0
119,0.0140682231381892
120,0
121,0.0096065380761492
122,0
123,0.00757058234801788
124,0
125,0.0133315103284066
126,0.00873717553111786
127,0.00962511543359379
128,0.0079521439563095
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0.01221243641313
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0.0102546398503641
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0.00858207333099159
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0.0112571875362494
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0.0124129521002699
185,0
186,0
187,0
188,0
189,0
190,0.0112571875362494
191,0.0112571875362494
192,0.0112571875362494
193,0
194,0
195,0.00728798620680704
196,0
197,0.0112571875362494
198,0
199,0
200,0
201,0
202,0
203,0
204,0.0173255516630173
205,0
206,0
207,0
208,0.0132130887620845
209,0.00908707876246639
210,0.00681742439840449
211,0.00906063107769395
212,0
213,0
214,0
215,0.0119757435751615
216,0.00655190887824286
217,0.00889471778414785
218,0
219,0.011913571713289
220,0
221,0.00942529955316873
222,0
223,0
224,0.0118952525301015
225,0
226,0.00951315409202547
227,0
228,0.0175261880282958
229,0
230,0.0112571875362494
231,0
232,0.0120478491552662
233,0
234,0
235,0.00992403209816839
236,0.00936430078954209
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0.0102690976232097
250,0.0179303386650465
251,0.0177659472595595
252,0.0117642729996341
253,0.00833557289863673
254,0.0179517561926392
255,0.0151118949530211
256,0.0102723673562632
257,0.00821628605600377
258,0.0114007127311688
259,0.0100587261558986
260,0
261,0.00837056080579557
262,0.00899230371890147
263,0.00786961374255024
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0.0111114579451836
277,0
278,0
279,0
280,0
281,0.00656317233823733
282,0
283,0.0164983956309706
284,0.0110894662018692
285,0.00733899521815529
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0.0151562549241764
300,0.00957143131313565
301,0.0113554106196792
302,0.0166273525865324
303,0
304,0.0185402089411222
305,0.015554008265029
306,0.0169728430448508
307,0
308,0
309,0
310,0
311,0
312,0
313,0.00791071009194433
314,0
315,0
316,0.0106000622038495
317,0
318,0.0112571875362494
319,0
320,0.0112571875362494
321,0
322,0
323,0.0119156212340426
324,0
325,0
326,0.0114608458061112
327,0
328,0
329,0
330,0
331,0
332,0.0139956709296754
333,0.0168522582815875
334,0.00892553748371339
335,0
336,0
337,0
338,0.0122506600822399
339,0.00927797083129267
340,0.00932923872502256
341,0.00867241945270958
342,0.00959628006721802
343,0.0120558199701845
344,0.0122259511163263
345,0.00955052048341276
346,0.0115024841891271
347,0.0118558818694504
348,0.0186639553222583
349,0.0216461646090753
350,0.0204902958469184
351,0.0118558818694504
352,0.0222654103223487
353,0.00953001256792096
354,0.0167803761419556
355,0.0199714924966408
356,0.00731833709516627
357,0.00663524099232182
358,0.0141247295181923
359,0.0206361271021787
360,0
361,0.0191792279350658
362,0.00782190211976541
363,0.0116740350851878
364,0.00873518676215146
365,0.0103864823837165
366,0.0178771948503937
367,0.00835409386393082
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0.01221243641313
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0.0111384244764369
394,0.00727718266992505
395,0.00902765491777691
396,0.00961380572742776
397,0.0112571875362494
398,0
399,0
400,0
401,0
402,0.0112571875362494
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0.00676033417789368
412,0
413,0
414,0
415,0
416,0
417,0
418,0.0112571875362494
419,0
420,0
421,0
422,0
423,0
424,0.0112571875362494
425,0
426,0.0102546398503641
427,0
428,0
429,0.0112571875362494
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0.00833709066238186
446,0.0146585356126723
447,0.0134573559930606
448,0.0086984269105097
449,0.00693015028366384
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0.00721721616442073
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0.0112571875362494
481,0
482,0
483,0
484,0
485,0.00913709961986964
486,0.00916264214308748
487,0
488,0
489,0
490,0.0118283306046586
491,0
492,0
493,0
494,0.0110382497153656
495,0.00824034225003989
496,0.00681881923582162
497,0
498,0
499,0
500,0.0109400121123189
501,0.0181440692583423
502,0.00737641326297778
503,0
504,0
505,0
506,0
507,0.01221243641313
508,0
509,0
510,0
511,0
512,0.0112571875362494
513,0
514,0
515,0
516,0
517,0.00791071009194433
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0.00812206188953968
526,0.0112571875362494
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0.0112571875362494
537,0.00976651827391728
538,0
539,0
540,0.00811932822118111
541,0
542,0
543,0
544,0
545,0
546,0
547,0
